COMM_NAME,Date,WPI
Cabbage,2021-02,72.1
Carrot,2021-02,108
Radish,2021-02,90.8
Cucumber,2021-02,170.2
Pointed gourd,2021-02,245
Bitter gourd,2021-02,135.7
Bottle gourd,2021-02,128.8
Beans,2021-02,165.8
Pumpkin,2021-02,163
Drumstick,2021-02,307.7
Banana,2021-02,122.4
Mango,2021-02,0
Paddy,2021-03,161.5
Wheat,2021-03,150.3
Jowar,2021-03,149
Bajra,2021-03,146.9
Maize,2021-03,135.7
Barley,2021-03,150
Ragi,2021-03,232
Gram,2021-03,159.6
Arhar,2021-03,175
Moong,2021-03,169.2
Masur,2021-03,168.4
Urad,2021-03,196.7
Chawali,2021-03,188.7
Rajma,2021-03,197.2
Potato,2021-03,143.8
Sweet Potato,2021-03,71.3
Onion,2021-03,241.1
Tapioca,2021-03,151.4
Ginger,2021-03,113.4
Peas,2021-03,151.3
Tomato,2021-03,142.1
Cauliflower,2021-03,139.1
Brinjal,2021-03,143.2
okra,2021-03,190.4
Cabbage,2021-03,68.3
Carrot,2021-03,113
Radish,2021-03,102.2
Cucumber,2021-03,180.6
Pointed gourd,2021-03,228.6
Bitter gourd,2021-03,134.8
Bottle gourd,2021-03,134.8
Beans,2021-03,147.2
Pumpkin,2021-03,158.3
Drumstick,2021-03,232.5
Banana,2021-03,125.6
Mango,2021-03,0
Paddy,2021-04,162
Wheat,2021-04,156.1
Jowar,2021-04,150.5
Bajra,2021-04,146.6
Maize,2021-04,139.9
Barley,2021-04,150
Ragi,2021-04,231.8
Gram,2021-04,165.1
Arhar,2021-04,177.4
Moong,2021-04,169.7
Masur,2021-04,171.9
Urad,2021-04,195.3
Chawali,2021-04,217.7
Rajma,2021-04,199.8
Potato,2021-04,162.3
Sweet Potato,2021-04,77.9
Onion,2021-04,164.1
Tapioca,2021-04,154.4
Ginger,2021-04,119.6
Peas,2021-04,251.9
Tomato,2021-04,147.2
Cauliflower,2021-04,159.7
Brinjal,2021-04,147.2
okra,2021-04,149.7
Cabbage,2021-04,68.2
Carrot,2021-04,124
Radish,2021-04,117.1
Cucumber,2021-04,169
Pointed gourd,2021-04,168.6
Bitter gourd,2021-04,121
Bottle gourd,2021-04,119.4
Beans,2021-04,152.1
Pumpkin,2021-04,151.2
Drumstick,2021-04,102.6
Banana,2021-04,129.2
Mango,2021-04,227.8
Paddy,2021-05,162.2
Wheat,2021-05,157.4
Jowar,2021-05,148.8
Bajra,2021-05,149.1
Maize,2021-05,141.5
Barley,2021-05,154.6
Ragi,2021-05,233.7
Gram,2021-05,171.5
Arhar,2021-05,179.7
Moong,2021-05,169.6
Masur,2021-05,176.1
Urad,2021-05,196.2
Chawali,2021-05,219
Rajma,2021-05,200
Potato,2021-05,178
Sweet Potato,2021-05,77.9
Onion,2021-05,175
Tapioca,2021-05,154.3
Ginger,2021-05,125.4
Peas,2021-05,0
Tomato,2021-05,132.2
Cauliflower,2021-05,0
Brinjal,2021-05,139.8
okra,2021-05,120.5
Cabbage,2021-05,92
Carrot,2021-05,119.1
Radish,2021-05,135
Cucumber,2021-05,151.1
Pointed gourd,2021-05,128.2
Bitter gourd,2021-05,113
Bottle gourd,2021-05,125.3
Beans,2021-05,152.3
Pumpkin,2021-05,145.7
Drumstick,2021-05,103.2
Banana,2021-05,133.4
Mango,2021-05,175.7
Paddy,2021-06,161.7
Wheat,2021-06,155.7
Jowar,2021-06,144.7
Bajra,2021-06,150.1
Maize,2021-06,142.6
Barley,2021-06,156
Ragi,2021-06,235.2
Gram,2021-06,169.5
Arhar,2021-06,178.8
Moong,2021-06,167.4
Masur,2021-06,179.6
Urad,2021-06,194.2
Chawali,2021-06,216.5
Rajma,2021-06,201.9
Potato,2021-06,183.1
Sweet Potato,2021-06,76.5
Onion,2021-06,219.7
Tapioca,2021-06,149.9
Ginger,2021-06,148.7
Peas,2021-06,0
Tomato,2021-06,145.2
Cauliflower,2021-06,0
Brinjal,2021-06,200.3
okra,2021-06,129.4
Cabbage,2021-06,104.9
Carrot,2021-06,144.5
Radish,2021-06,146.8
Cucumber,2021-06,165.1
Pointed gourd,2021-06,112.2
Bitter gourd,2021-06,124.7
Bottle gourd,2021-06,151.5
Beans,2021-06,181.2
Pumpkin,2021-06,147.9
Drumstick,2021-06,194
Banana,2021-06,136
Mango,2021-06,126.1
Paddy,2021-07,161.2
Wheat,2021-07,152.8
Jowar,2021-07,142.6
Bajra,2021-07,153.9
Maize,2021-07,147.6
Barley,2021-07,156.7
Ragi,2021-07,233.1
Gram,2021-07,165
Arhar,2021-07,174.4
Moong,2021-07,163.5
Masur,2021-07,179.9
Urad,2021-07,182.9
Chawali,2021-07,214
Rajma,2021-07,206.1
Potato,2021-07,188.6
Sweet Potato,2021-07,77.9
Onion,2021-07,232.9
Tapioca,2021-07,149.3
Ginger,2021-07,168
Peas,2021-07,0
Tomato,2021-07,228.5
Cauliflower,2021-07,0
Brinjal,2021-07,229.6
okra,2021-07,153
Cabbage,2021-07,136.6
Carrot,2021-07,164.7
Radish,2021-07,173.1
Cucumber,2021-07,167.1
Pointed gourd,2021-07,83.3
Bitter gourd,2021-07,137.8
Bottle gourd,2021-07,162.5
Beans,2021-07,141.1
Pumpkin,2021-07,177.7
Drumstick,2021-07,181.9
Banana,2021-07,135.1
Mango,2021-07,120.8
Paddy,2021-08,161.8
Wheat,2021-08,153.9
Jowar,2021-08,140.3
Bajra,2021-08,161.1
Maize,2021-08,153.6
Barley,2021-08,160
Ragi,2021-08,230.1
Gram,2021-08,167.6
Arhar,2021-08,177.4
Moong,2021-08,162.5
Masur,2021-08,184
Urad,2021-08,179.9
Chawali,2021-08,217.6
Rajma,2021-08,217.4
Potato,2021-08,201.8
Sweet Potato,2021-08,77.9
Onion,2021-08,231.8
Tapioca,2021-08,146.8
Ginger,2021-08,153.5
Peas,2021-08,0
Tomato,2021-08,235.7
Cauliflower,2021-08,0
Brinjal,2021-08,200
okra,2021-08,113
Cabbage,2021-08,145.9
Carrot,2021-08,176.9
Radish,2021-08,175.7
Cucumber,2021-08,130.9
Pointed gourd,2021-08,75.1
Bitter gourd,2021-08,118.6
Bottle gourd,2021-08,141.9
Beans,2021-08,129.9
Pumpkin,2021-08,167
Drumstick,2021-08,147.2
Banana,2021-08,138.9
Mango,2021-08,160.9
Paddy,2021-09,162.3
Wheat,2021-09,156.6
Jowar,2021-09,138.4
Bajra,2021-09,166.4
Maize,2021-09,154.8
Barley,2021-09,166.4
Ragi,2021-09,227.8
Gram,2021-09,172.6
Arhar,2021-09,179.9
Moong,2021-09,164.9
Masur,2021-09,197.3
Urad,2021-09,181.5
Chawali,2021-09,219
Rajma,2021-09,220.3
Potato,2021-09,190.2
Sweet Potato,2021-09,77.9
Onion,2021-09,220.4
Tapioca,2021-09,143.5
Ginger,2021-09,156
Peas,2021-09,0
Tomato,2021-09,214.3
Cauliflower,2021-09,231.2
Brinjal,2021-09,173.9
okra,2021-09,97.8
Cabbage,2021-09,146.4
Carrot,2021-09,183.6
Radish,2021-09,173.6
Cucumber,2021-09,131.8
Pointed gourd,2021-09,95.2
Bitter gourd,2021-09,134.5
Bottle gourd,2021-09,137.8
Beans,2021-09,130.2
Pumpkin,2021-09,131.4
Drumstick,2021-09,161.5
Banana,2021-09,167.3
Mango,2021-09,0
Paddy,2021-10,162.8
Wheat,2021-10,159.4
Jowar,2021-10,136.8
Bajra,2021-10,164.8
Maize,2021-10,151.6
Barley,2021-10,170.7
Ragi,2021-10,227.1
Gram,2021-10,170.9
Arhar,2021-10,180.8
Moong,2021-10,166.3
Masur,2021-10,203.3
Urad,2021-10,179.5
Chawali,2021-10,209.7
Rajma,2021-10,224
Potato,2021-10,204.6
Sweet Potato,2021-10,77.9
Onion,2021-10,293.1
Tapioca,2021-10,142.5
Ginger,2021-10,158.5
Peas,2021-10,0
Tomato,2021-10,415.3
Cauliflower,2021-10,250.1
Brinjal,2021-10,228.8
okra,2021-10,129.2
Cabbage,2021-10,163.2
Carrot,2021-10,176.6
Radish,2021-10,214.4
Cucumber,2021-10,163.6
Pointed gourd,2021-10,153.9
Bitter gourd,2021-10,148.5
Bottle gourd,2021-10,180.2
Beans,2021-10,158.7
Pumpkin,2021-10,129.8
Drumstick,2021-10,251.6
Banana,2021-10,163.9
Mango,2021-10,0
Paddy,2021-11,162.8
Wheat,2021-11,162.9
Jowar,2021-11,135.4
Bajra,2021-11,172.6
Maize,2021-11,150.4
Barley,2021-11,174.8
Ragi,2021-11,229.3
Gram,2021-11,168.8
Arhar,2021-11,176.2
Moong,2021-11,164.7
Masur,2021-11,203.4
Urad,2021-11,179.7
Chawali,2021-11,237
Rajma,2021-11,227.2
Potato,2021-11,254.5
Sweet Potato,2021-11,83.8
Onion,2021-11,290.2
Tapioca,2021-11,151.9
Ginger,2021-11,155.2
Peas,2021-11,335.4
Tomato,2021-11,560.9
Cauliflower,2021-11,293.1
Brinjal,2021-11,243.6
okra,2021-11,195.6
Cabbage,2021-11,201.2
Carrot,2021-11,209.1
Radish,2021-11,220.9
Cucumber,2021-11,205.5
Pointed gourd,2021-11,171.2
Bitter gourd,2021-11,209.4
Bottle gourd,2021-11,204.5
Beans,2021-11,172.5
Pumpkin,2021-11,144.2
Drumstick,2021-11,335.6
Banana,2021-11,152.5
Mango,2021-11,0
Paddy,2021-12,162.6
Wheat,2021-12,164.1
Jowar,2021-12,136.4
Bajra,2021-12,183.4
Maize,2021-12,154.2
Barley,2021-12,179.9
Ragi,2021-12,229.6
Gram,2021-12,166
Arhar,2021-12,176.5
Moong,2021-12,165.1
Masur,2021-12,201.7
Urad,2021-12,181
Chawali,2021-12,199.2
Rajma,2021-12,250.3
Potato,2021-12,209.6
Sweet Potato,2021-12,98
Onion,2021-12,267.6
Tapioca,2021-12,168.9
Ginger,2021-12,129.8
Peas,2021-12,192.9
Tomato,2021-12,520.1
Cauliflower,2021-12,282
Brinjal,2021-12,257.6
okra,2021-12,274.4
Cabbage,2021-12,262.3
Carrot,2021-12,198.7
Radish,2021-12,195.6
Cucumber,2021-12,218.3
Pointed gourd,2021-12,156.4
Bitter gourd,2021-12,247.9
Bottle gourd,2021-12,212.9
Beans,2021-12,200.5
Pumpkin,2021-12,160.1
Drumstick,2021-12,581.4
Banana,2021-12,146.2
Mango,2021-12,0
Paddy,2022-01,162.9
Wheat,2022-01,164.6
Jowar,2022-01,142.7
Bajra,2022-01,183.2
Maize,2022-01,157.4
Barley,2022-01,183.6
Ragi,2022-01,232.2
Gram,2022-01,165.4
Arhar,2022-01,175.8
Moong,2022-01,164.1
Masur,2022-01,202.9
Urad,2022-01,178
Chawali,2022-01,191.4
Rajma,2022-01,248.7
Potato,2022-01,171.7
Sweet Potato,2022-01,86.1
Onion,2022-01,265.5
Tapioca,2022-01,180.7
Ginger,2022-01,110.6
Peas,2022-01,152
Tomato,2022-01,272.8
Cauliflower,2022-01,245.7
Brinjal,2022-01,283.8
okra,2022-01,279.8
Cabbage,2022-01,269
Carrot,2022-01,186.1
Radish,2022-01,166.1
Cucumber,2022-01,181.1
Pointed gourd,2022-01,253.8
Bitter gourd,2022-01,289.9
Bottle gourd,2022-01,207.3
Beans,2022-01,181.3
Pumpkin,2022-01,189.9
Drumstick,2022-01,698.3
Banana,2022-01,144.2
Mango,2022-01,0
Paddy,2022-02,161.7
Wheat,2022-02,166.1
Jowar,2022-02,148.9
Bajra,2022-02,187.7
Maize,2022-02,162.4
Barley,2022-02,188.4
Ragi,2022-02,235.4
Gram,2022-02,163.4
Arhar,2022-02,176.4
Moong,2022-02,166.1
Masur,2022-02,204.9
Urad,2022-02,175.9
Chawali,2022-02,195.1
Rajma,2022-02,244.9
Potato,2022-02,170.6
Sweet Potato,2022-02,83.5
Onion,2022-02,266.8
Tapioca,2022-02,181.1
Ginger,2022-02,107.6
Peas,2022-02,158.7
Tomato,2022-02,194.1
Cauliflower,2022-02,208.7
Brinjal,2022-02,275.3
okra,2022-02,273.7
Cabbage,2022-02,215.9
Carrot,2022-02,170.3
Radish,2022-02,179.3
Cucumber,2022-02,179.8
Pointed gourd,2022-02,323.4
Bitter gourd,2022-02,279.2
Bottle gourd,2022-02,177.4
Beans,2022-02,148.6
Pumpkin,2022-02,204.7
Drumstick,2022-02,525.5
Banana,2022-02,150.2
Mango,2022-02,0
Paddy,2022-03,163.1
Wheat,2022-03,171.4
Jowar,2022-03,153.9
Bajra,2022-03,196.4
Maize,2022-03,169.5
Barley,2022-03,187
Ragi,2022-03,234.9
Gram,2022-03,165.9
Arhar,2022-03,177.9
Moong,2022-03,168.8
Masur,2022-03,205.5
Urad,2022-03,176.7
Chawali,2022-03,187.9
Rajma,2022-03,246.7
Potato,2022-03,181.7
Sweet Potato,2022-03,96
Onion,2022-03,218.6
Tapioca,2022-03,196.3
Ginger,2022-03,129.2
Peas,2022-03,159.6
Tomato,2022-03,162.1
Cauliflower,2022-03,184.5
Brinjal,2022-03,198.7
okra,2022-03,212.1
Cabbage,2022-03,136.2
Carrot,2022-03,155.2
Radish,2022-03,180.3
Cucumber,2022-03,154.6
Pointed gourd,2022-03,291.3
Bitter gourd,2022-03,231.3
Bottle gourd,2022-03,156.3
Beans,2022-03,133.4
Pumpkin,2022-03,190.2
Drumstick,2022-03,275.8
Banana,2022-03,158.1
Mango,2022-03,0
Paddy,2022-04,164.4
Wheat,2022-04,173.3
Jowar,2022-04,161.9
Bajra,2022-04,205.4
Maize,2022-04,181.1
Barley,2022-04,219.3
Ragi,2022-04,233.4
Gram,2022-04,164.8
Arhar,2022-04,176.1
Moong,2022-04,167.7
Masur,2022-04,202.8
Urad,2022-04,176.3
Chawali,2022-04,209.6
Rajma,2022-04,246.3
Potato,2022-04,194.5
Sweet Potato,2022-04,106.2
Onion,2022-04,157.5
Tapioca,2022-04,211.1
Ginger,2022-04,132.7
Peas,2022-04,216.1
Tomato,2022-04,204
Cauliflower,2022-04,209.2
Brinjal,2022-04,199.1
okra,2022-04,179.6
Cabbage,2022-04,129.3
Carrot,2022-04,180.3
Radish,2022-04,208.1
Cucumber,2022-04,163.5
Pointed gourd,2022-04,203.6
Bitter gourd,2022-04,212.2
Bottle gourd,2022-04,139.1
Beans,2022-04,152.9
Pumpkin,2022-04,158.8
Drumstick,2022-04,129.9
Banana,2022-04,163.4
Mango,2022-04,245.1
Paddy,2022-05,165.1
Wheat,2022-05,174.1
Jowar,2022-05,162.7
Bajra,2022-05,209.3
Maize,2022-05,182.3
Barley,2022-05,233.4
Ragi,2022-05,231.1
Gram,2022-05,162
Arhar,2022-05,175.7
Moong,2022-05,166.3
Masur,2022-05,202.5
Urad,2022-05,174.3
Chawali,2022-05,223.5
Rajma,2022-05,246.8
Potato,2022-05,232
Sweet Potato,2022-05,106.9
Onion,2022-05,139.3
Tapioca,2022-05,214.5
Ginger,2022-05,134.7
Peas,2022-05,0
Tomato,2022-05,421.9
Cauliflower,2022-05,0
Brinjal,2022-05,204.9
okra,2022-05,106.6
Cabbage,2022-05,165.9
Carrot,2022-05,171.9
Radish,2022-05,234.7
Cucumber,2022-05,138.8
Pointed gourd,2022-05,131.3
Bitter gourd,2022-05,146.7
Bottle gourd,2022-05,133.9
Beans,2022-05,184.2
Pumpkin,2022-05,146.6
Drumstick,2022-05,150.9
Banana,2022-05,146.5
Mango,2022-05,195.2
Paddy,2022-06,165.5
Wheat,2022-06,171.8
Jowar,2022-06,161.7
Bajra,2022-06,207
Maize,2022-06,178.3
Barley,2022-06,234.9
Ragi,2022-06,225.9
Gram,2022-06,161.3
Arhar,2022-06,174.2
Moong,2022-06,165.1
Masur,2022-06,200.6
Urad,2022-06,175.3
Chawali,2022-06,220.6
Rajma,2022-06,245
Potato,2022-06,259.1
Sweet Potato,2022-06,106.9
Onion,2022-06,150.9
Tapioca,2022-06,223
Ginger,2022-06,137.4
Peas,2022-06,0
Tomato,2022-06,553.3
Cauliflower,2022-06,0
Brinjal,2022-06,202.3
okra,2022-06,88.7
Cabbage,2022-06,231.1
Carrot,2022-06,189.1
Radish,2022-06,258.8
Cucumber,2022-06,165.5
Pointed gourd,2022-06,125.6
Bitter gourd,2022-06,156.9
Bottle gourd,2022-06,154.7
Beans,2022-06,188.5
Pumpkin,2022-06,146.7
Drumstick,2022-06,208.4
Banana,2022-06,157.2
Mango,2022-06,179.9
Paddy,2022-07,166.2
Wheat,2022-07,173.6
Jowar,2022-07,167
Bajra,2022-07,208
Maize,2022-07,186.1
Barley,2022-07,235
Ragi,2022-07,219.4
Gram,2022-07,163.2
Arhar,2022-07,180.3
Moong,2022-07,166.2
Masur,2022-07,202.1
Urad,2022-07,177.4
Chawali,2022-07,218.3
Rajma,2022-07,250.4
Potato,2022-07,291.4
Sweet Potato,2022-07,106.9
Onion,2022-07,172.5
Tapioca,2022-07,242.5
Ginger,2022-07,157.4
Peas,2022-07,0
Tomato,2022-07,301.8
Cauliflower,2022-07,0
Brinjal,2022-07,201.8
okra,2022-07,102.8
Cabbage,2022-07,245.9
Carrot,2022-07,218.6
Radish,2022-07,260.5
Cucumber,2022-07,167.2
Pointed gourd,2022-07,128.5
Bitter gourd,2022-07,159.2
Bottle gourd,2022-07,170.8
Beans,2022-07,198.8
Pumpkin,2022-07,185.9
Drumstick,2022-07,153.3
Banana,2022-07,162.6
Mango,2022-07,202.8
Paddy,2022-08,168.8
Wheat,2022-08,180.6
Jowar,2022-08,171.7
Bajra,2022-08,214.3
Maize,2022-08,192.4
Barley,2022-08,234
Ragi,2022-08,209.7
Gram,2022-08,165.9
Arhar,2022-08,188.8
Moong,2022-08,167.6
Masur,2022-08,204.4
Urad,2022-08,178.3
Chawali,2022-08,230.1
Rajma,2022-08,257.1
Potato,2022-08,291.4
Sweet Potato,2022-08,106.9
Onion,2022-08,174.4
Tapioca,2022-08,255.9
Ginger,2022-08,158.2
Peas,2022-08,0
Tomato,2022-08,249.8
Cauliflower,2022-08,0
Brinjal,2022-08,216.9
okra,2022-08,113.7
Cabbage,2022-08,298.3
Carrot,2022-08,247.6
Radish,2022-08,262.1
Cucumber,2022-08,174.5
Pointed gourd,2022-08,152.3
Bitter gourd,2022-08,178
Bottle gourd,2022-08,200.6
Beans,2022-08,204.5
Pumpkin,2022-08,212.6
Drumstick,2022-08,159.9
Banana,2022-08,164.3
Mango,2022-08,257.5
Paddy,2022-09,171.7
Wheat,2022-09,181.8
Jowar,2022-09,172.9
Bajra,2022-09,212.8
Maize,2022-09,193.4
Barley,2022-09,234.4
Ragi,2022-09,203.9
Gram,2022-09,163.1
Arhar,2022-09,191.2
Moong,2022-09,166.2
Masur,2022-09,199.7
Urad,2022-09,179.9
Chawali,2022-09,235.7
Rajma,2022-09,253.3
Potato,2022-09,284.9
Sweet Potato,2022-09,106.9
Onion,2022-09,174.2
Tapioca,2022-09,265.7
Ginger,2022-09,169.8
Peas,2022-09,0
Tomato,2022-09,354.3
Cauliflower,2022-09,291.7
Brinjal,2022-09,230.8
okra,2022-09,125.3
Cabbage,2022-09,257.5
Carrot,2022-09,259.1
Radish,2022-09,226.9
Cucumber,2022-09,172
Pointed gourd,2022-09,136.8
Bitter gourd,2022-09,183.7
Bottle gourd,2022-09,177.7
Beans,2022-09,200.1
Pumpkin,2022-09,212.2
Drumstick,2022-09,223.7
Banana,2022-09,159.6
Mango,2022-09,0
Paddy,2022-10,173.6
Wheat,2022-10,185.3
Jowar,2022-10,166.1
Bajra,2022-10,201.5
Maize,2022-10,186.1
Barley,2022-10,231.8
Ragi,2022-10,207
Gram,2022-10,162
Arhar,2022-10,192.2
Moong,2022-10,166.2
Masur,2022-10,199.8
Urad,2022-10,184
Chawali,2022-10,250.2
Rajma,2022-10,253.2
Potato,2022-10,296.5
Sweet Potato,2022-10,106.9
Onion,2022-10,205.1
Tapioca,2022-10,285.6
Ginger,2022-10,172.8
Peas,2022-10,0
Tomato,2022-10,437.4
Cauliflower,2022-10,329
Brinjal,2022-10,260.2
okra,2022-10,144.2
Cabbage,2022-10,278.1
Carrot,2022-10,261.9
Radish,2022-10,215.4
Cucumber,2022-10,162.7
Pointed gourd,2022-10,130.4
Bitter gourd,2022-10,186
Bottle gourd,2022-10,202.5
Beans,2022-10,185
Pumpkin,2022-10,209.6
Drumstick,2022-10,310.6
Banana,2022-10,151.6
Mango,2022-10,0
Paddy,2022-11,173.3
Wheat,2022-11,192.4
Jowar,2022-11,183.6
Bajra,2022-11,209.7
Maize,2022-11,182.4
Barley,2022-11,238.6
Ragi,2022-11,208.6
Gram,2022-11,161.2
Arhar,2022-11,193.7
Moong,2022-11,165.7
Masur,2022-11,202.1
Urad,2022-11,186.2
Chawali,2022-11,223.1
Rajma,2022-11,246.3
Potato,2022-11,289.5
Sweet Potato,2022-11,102.2
Onion,2022-11,234.2
Tapioca,2022-11,277.3
Ginger,2022-11,170
Peas,2022-11,353.3
Tomato,2022-11,266.6
Cauliflower,2022-11,234.2
Brinjal,2022-11,181.4
okra,2022-11,132.6
Cabbage,2022-11,171.5
Carrot,2022-11,245.8
Radish,2022-11,221
Cucumber,2022-11,158.2
Pointed gourd,2022-11,120.2
Bitter gourd,2022-11,191
Bottle gourd,2022-11,167.7
Beans,2022-11,163.4
Pumpkin,2022-11,194.4
Drumstick,2022-11,374.4
Banana,2022-11,147
Mango,2022-11,0
Paddy,2022-12,173.7
Wheat,2022-12,198.2
Jowar,2022-12,192.8
Bajra,2022-12,219.2
Maize,2022-12,186.6
Barley,2022-12,243
Ragi,2022-12,213.3
Gram,2022-12,162.9
Arhar,2022-12,194.7
Moong,2022-12,168.2
Masur,2022-12,199.8
Urad,2022-12,190
Chawali,2022-12,175.9
Rajma,2022-12,237.8
Potato,2022-12,251.7
Sweet Potato,2022-12,80.4
Onion,2022-12,194.3
Tapioca,2022-12,255.6
Ginger,2022-12,173.8
Peas,2022-12,157.3
Tomato,2022-12,181.8
Cauliflower,2022-12,164.3
Brinjal,2022-12,144.5
okra,2022-12,152.6
Cabbage,2022-12,111.5
Carrot,2022-12,169.7
Radish,2022-12,151.9
Cucumber,2022-12,170.9
Pointed gourd,2022-12,133.9
Bitter gourd,2022-12,195.9
Bottle gourd,2022-12,154.4
Beans,2022-12,121.5
Pumpkin,2022-12,170.8
Drumstick,2022-12,485.2
Banana,2022-12,144.7
Mango,2022-12,0
Paddy,2023-01,174.6
Wheat,2023-01,203.9
Jowar,2023-01,204
Bajra,2023-01,224.1
Maize,2023-01,190.9
Barley,2023-01,239.7
Ragi,2023-01,221.6
Gram,2023-01,164.8
Arhar,2023-01,195.4
Moong,2023-01,167.7
Masur,2023-01,199
Urad,2023-01,189
Chawali,2023-01,160.4
Rajma,2023-01,239.6
Potato,2023-01,184.6
Sweet Potato,2023-01,77.9
Onion,2023-01,200.5
Tapioca,2023-01,256.9
Ginger,2023-01,184.8
Peas,2023-01,113.5
Tomato,2023-01,162.3
Cauliflower,2023-01,161.1
Brinjal,2023-01,165.6
okra,2023-01,246.8
Cabbage,2023-01,104
Carrot,2023-01,145.1
Radish,2023-01,117
Cucumber,2023-01,182.8
Pointed gourd,2023-01,225.3
Bitter gourd,2023-01,224.4
Bottle gourd,2023-01,171.5
Beans,2023-01,129.5
Pumpkin,2023-01,150.8
Drumstick,2023-01,480.1
Banana,2023-01,147
Mango,2023-01,0
Paddy,2023-02,175.6
Wheat,2023-02,196.8
Jowar,2023-02,208.8
Bajra,2023-02,219.6
Maize,2023-02,193.1
Barley,2023-02,238.9
Ragi,2023-02,222
Gram,2023-02,165.6
Arhar,2023-02,197.3
Moong,2023-02,167.8
Masur,2023-02,196.3
Urad,2023-02,184.6
Chawali,2023-02,160.2
Rajma,2023-02,240.6
Potato,2023-02,146
Sweet Potato,2023-02,93.2
Onion,2023-02,159.5
Tapioca,2023-02,247.9
Ginger,2023-02,194.3
Peas,2023-02,111.1
Tomato,2023-02,167.8
Cauliflower,2023-02,148.4
Brinjal,2023-02,181.7
okra,2023-02,266.9
Cabbage,2023-02,102.6
Carrot,2023-02,134.8
Radish,2023-02,121.8
Cucumber,2023-02,169.4
Pointed gourd,2023-02,277.3
Bitter gourd,2023-02,253.7
Bottle gourd,2023-02,164.7
Beans,2023-02,143.4
Pumpkin,2023-02,159.2
Drumstick,2023-02,407.5
Banana,2023-02,156.2
Mango,2023-02,0
Paddy,2023-03,175.4
Wheat,2023-03,187.1
Jowar,2023-03,208.3
Bajra,2023-03,225.1
Maize,2023-03,193.7
Barley,2023-03,218.6
Ragi,2023-03,224.3
Gram,2023-03,167.4
Arhar,2023-03,201.7
Moong,2023-03,172.8
Masur,2023-03,194.6
Urad,2023-03,185.6
Chawali,2023-03,166.9
Rajma,2023-03,240.1
Potato,2023-03,135.2
Sweet Potato,2023-03,95.5
Onion,2023-03,138.1
Tapioca,2023-03,252.2
Ginger,2023-03,221
Peas,2023-03,149.5
Tomato,2023-03,191.1
Cauliflower,2023-03,163.5
Brinjal,2023-03,219.7
okra,2023-03,263.4
Cabbage,2023-03,93.3
Carrot,2023-03,141.8
Radish,2023-03,149
Cucumber,2023-03,158.8
Pointed gourd,2023-03,241.5
Bitter gourd,2023-03,258.9
Bottle gourd,2023-03,161.1
Beans,2023-03,166.3
Pumpkin,2023-03,170.1
Drumstick,2023-03,257.6
Banana,2023-03,160.3
Mango,2023-03,0
Paddy,2023-04,176.2
Wheat,2023-04,186.4
Jowar,2023-04,208
Bajra,2023-04,229.6
Maize,2023-04,189.8
Barley,2023-04,202.8
Ragi,2023-04,233.8
Gram,2023-04,169.4
Arhar,2023-04,207.1
Moong,2023-04,180.8
Masur,2023-04,192.1
Urad,2023-04,189
Chawali,2023-04,195.5
Rajma,2023-04,238.6
Potato,2023-04,157
Sweet Potato,2023-04,94.3
Onion,2023-04,128.2
Tapioca,2023-04,262.5
Ginger,2023-04,292.3
Peas,2023-04,243.7
Tomato,2023-04,173.6
Cauliflower,2023-04,176.9
Brinjal,2023-04,230.8
okra,2023-04,212
Cabbage,2023-04,103.8
Carrot,2023-04,144.5
Radish,2023-04,171.6
Cucumber,2023-04,124.2
Pointed gourd,2023-04,192.8
Bitter gourd,2023-04,235.7
Bottle gourd,2023-04,145.3
Beans,2023-04,223.3
Pumpkin,2023-04,156
Drumstick,2023-04,140.1
Banana,2023-04,156.8
Mango,2023-04,222.4
Paddy,2023-05,177.2
Wheat,2023-05,184.9
Jowar,2023-05,209.2
Bajra,2023-05,229.4
Maize,2023-05,184.5
Barley,2023-05,187.8
Ragi,2023-05,237
Gram,2023-05,167
Arhar,2023-05,211.6
Moong,2023-05,178.6
Masur,2023-05,188.1
Urad,2023-05,185.3
Chawali,2023-05,199.5
Rajma,2023-05,238.2
Potato,2023-05,190
Sweet Potato,2023-05,94.4
Onion,2023-05,129.2
Tapioca,2023-05,253.8
Ginger,2023-05,433.1
Peas,2023-05,0
Tomato,2023-05,159.8
Cauliflower,2023-05,0
Brinjal,2023-05,225.6
okra,2023-05,147
Cabbage,2023-05,117.8
Carrot,2023-05,153.4
Radish,2023-05,208.7
Cucumber,2023-05,128.9
Pointed gourd,2023-05,142.8
Bitter gourd,2023-05,206.9
Bottle gourd,2023-05,139.1
Beans,2023-05,207.1
Pumpkin,2023-05,130.8
Drumstick,2023-05,142.5
Banana,2023-05,155.4
Mango,2023-05,185.7
Paddy,2023-06,178.2
Wheat,2023-06,187.3
Jowar,2023-06,219.6
Bajra,2023-06,226.7
Maize,2023-06,181.9
Barley,2023-06,191.6
Ragi,2023-06,237.1
Gram,2023-06,166.5
Arhar,2023-06,226.3
Moong,2023-06,184.8
Masur,2023-06,187.7
Urad,2023-06,196.5
Chawali,2023-06,196
Rajma,2023-06,241.8
Potato,2023-06,204.3
Sweet Potato,2023-06,94.4
Onion,2023-06,144.4
Tapioca,2023-06,244
Ginger,2023-06,536.2
Peas,2023-06,0
Tomato,2023-06,249.4
